subject,re_T6W30,pe_T6W30,l1_T6W30,l3_T6W30,lsc_T6W30,density_T6W30
CSO-16-11B-YAROMO,0.9278688524590164,2.2032786885245903,0.380327868852459,0.5573770491803278,16.550819672131148,0.0958562657312704
CSO-16-9A-JALEMO,0.7098976109215017,1.372013651877133,0.098976109215017,0.4709897610921502,19.177474402730372,0.1044533869270729
CSO-16-9A-JPROSO,1.097872340425532,1.5702127659574467,0.4936170212765957,0.548936170212766,17.829787234042552,0.0997697394148049
CSO-16-9A-JSMAGU,1.2907801418439715,1.890070921985816,0.2056737588652482,0.9326241134751772,19.31560283687943,0.1138296064047503
CSO-16-9B-SJPAJI,0.9777777777777776,1.2049382716049384,0.1432098765432098,0.6296296296296297,19.14074074074074,0.1106604814592281
CSO-17-10A-YVGOCA,1.096573208722741,1.9190031152647973,0.1401869158878504,0.9190031152647976,19.80373831775701,0.1078162400790528
CSO-17-10B-EHECO,1.117056856187291,1.588628762541806,0.1939799331103679,0.1872909698996655,19.51839464882943,0.1031540509141711
CSO-17-10B-YCQUVE,1.6407766990291262,2.396440129449838,0.1407766990291262,0.7766990291262136,17.262135922330096,0.1087679900000624
CSO-17-11A-DJAPA,1.0912778904665317,1.7626774847870184,0.1480730223123732,0.5334685598377282,18.72819472616633,0.1063344375970638
CSO-17-11A-JDAMO,1.7447552447552448,1.958041958041958,0.0,0.3776223776223776,19.083916083916083,0.109361515917274
CSO-17-11A-NPAHE,0.717948717948718,1.1748251748251748,0.0792540792540792,0.4009324009324009,19.874125874125877,0.1020663780670978
CSO-17-11A-RLPAIG,1.0448430493273542,1.7600896860986548,0.8452914798206278,0.7309417040358744,17.97982062780269,0.1096040200614807
CSO-17-11A-SPUVA,1.8381294964028776,2.406474820143885,0.3129496402877698,1.1223021582733812,18.51798561151079,0.1200384225676924
CSO-17-11B-CDBEBU,0.822742474916388,1.374581939799331,0.1939799331103679,0.7157190635451505,18.923076923076923,0.1036526838148567
CSO-17-11C-JDAAG,0.3771428571428571,0.7,0.0,0.8114285714285714,19.622857142857143,0.0976824234547673
CSO-17-11C-MAPAMA,0.9640718562874252,1.6047904191616766,0.3682634730538922,0.8203592814371258,18.04191616766467,0.1085946931216259
CSO-17-11C-MCAAG,1.2658227848101269,1.6940928270042197,0.0611814345991561,0.6624472573839663,19.15611814345992,0.1036917741864202
CSO-17-11C-SARJA,0.7637795275590551,1.4173228346456692,0.1141732283464567,0.9133858267716536,19.728346456692915,0.1053457889628811
CSO-18-11A-ADBAHO,0.5436893203883495,0.9838187702265372,0.0,0.6181229773462783,20.16504854368932,0.098703733352671
CSO-18-11B-YLLRE,1.2332613390928726,1.6673866090712743,0.0,0.6846652267818575,18.639308855291578,0.1044085366389732
CSO-18-9B-MAMOLO,2.0326223337515685,2.740276035131744,0.6223337515683814,0.4818067754077791,16.371392722710162,0.1026247183611917
CSO-8-3A-AIPRBR,1.370481927710843,1.7921686746987953,0.4367469879518072,0.9759036144578314,18.39457831325301,0.1202719914401747
CSO-8-3A-DAPAVA,1.668384879725086,2.683848797250859,0.697594501718213,0.8247422680412371,17.359106529209622,0.1160053153786128
CSO-8-3A-KVPECO,1.3085106382978724,1.4078014184397163,0.4113475177304964,1.1063829787234043,17.914893617021278,0.1162314626822893
CSO-8-4A-ARAGR,1.2178217821782178,1.9257425742574257,0.2871287128712871,0.5148514851485149,17.559405940594058,0.1035792277000067
CSO-8-4A-JRAAR,2.176271186440678,2.6745762711864405,0.1966101694915254,0.8440677966101695,17.545762711864406,0.1376665837453588
CSO-9-2A-EXMOCO,1.6006944444444444,2.0034722222222223,0.2395833333333333,1.0763888888888888,16.29861111111111,0.1182146686774104
CSO-9-4A-AGAPE,0.9247311827956988,1.6236559139784943,0.0967741935483871,0.6451612903225806,19.376344086021504,0.113086554253946
CSO-9-4A-DKVIMO,1.5922865013774106,2.0358126721763083,0.418732782369146,0.6859504132231405,18.793388429752067,0.1232902116492279
CSO-9-4A-DSMOMU,1.1612090680100755,1.3576826196473553,0.6221662468513854,0.4080604534005038,18.6095717884131,0.1017210562635921
CSO-9-4A-DVGATO,1.384313725490196,2.047058823529412,0.6823529411764706,0.7254901960784313,16.988235294117647,0.1073627910908335
CSO-9-4A-EGCAMO,1.5841924398625429,2.463917525773196,0.3986254295532646,1.2852233676975946,18.41924398625429,0.1219520228322178
CSO-9-4A-FAGIGA,1.0,1.8968253968253967,0.9761904761904762,0.3095238095238095,15.726190476190476,0.1022015653866861
CSO-9-4A-GSBRCO,2.097949886104784,2.612756264236902,0.908883826879271,1.0091116173120729,18.255125284738043,0.1299214238647555
CSO-9-4A-KEMOCO,1.9696048632218843,2.358662613981763,0.2644376899696048,0.8996960486322189,18.97872340425532,0.1245257367317592
CSO-9-4A-LCOMO,1.0184615384615383,1.763076923076923,0.2676923076923077,0.9046153846153846,18.467692307692307,0.1024505526971372
CSO-9-4A-MLORO,1.7053571428571428,1.9598214285714288,0.3883928571428571,1.0625,18.8125,0.1185525578231617
CSO-9-4A-MPAME,1.7422680412371134,2.3350515463917527,0.4123711340206185,0.5,17.757731958762886,0.1201208493358475
CSO-9-4A-NSARPA,1.1064516129032258,1.7838709677419355,0.2806451612903226,0.6258064516129033,19.38064516129032,0.1082367629474933
CSO-9-4A-SLOCA,1.8681672025723477,2.1414790996784565,0.3729903536977492,1.4180064308681672,17.893890675241156,0.1228825154736645
CSO-9-4A-YVDITR,2.632107023411371,3.240802675585284,0.0,1.5518394648829432,17.270903010033443,0.1465159529536118
