subject,re_T6W30,pe_T6W30,l1_T6W30,l3_T6W30,lsc_T6W30,density_T6W30,y_true,y_pred
CSO-14-7B-EVEGO,0.00031289195265936593,0.00041886014812609094,9.591891131311889e-05,0.00016561054561207056,0.00024181445793399712,0.0,8,8.002069327713835
CSO-14-8A-AQUMA,0.00019459920527481846,-2.2568959337299153e-05,8.757802690754582e-05,-0.00013089352728001103,0.0003234120424382723,0.0,8,8.001286358486194
CSO-14-8A-MCIDOS,-0.00055122721944359,-0.0004122989213720217,-6.493139624084423e-06,-0.0005173847254762949,-0.00020808467350249776,0.0,6,7.999138743018772
CSO-14-8A-SZARA,0.00044201771283214954,0.0002557646175315457,-0.00022682490568094274,0.0004719490410781076,-1.4783951433248468e-05,0.0,11,8.001762354212518
CSO-14-8B-JLLORA,0.0003832290567742076,0.0005685638468641827,-4.2452163148857765e-05,-0.0008831712842041214,0.00011512097818500905,0.0,11,8.000975522132661
CSO-14-9A-AEDCAGO,0.000554877590864666,0.0005488583707092037,2.705496343756615e-05,0.00033678260975548817,3.476043553193957e-05,0.0,4,8.00233656566849
CSO-14-9A-HASACA,0.0006540650497864324,0.000543704054844542,8.225943213438092e-05,0.00044343877122040367,-1.803046279344944e-05,0.0,11,8.002539668543383
CSO-14-9A-JSMAAL,0.0003232764254410253,0.0004609365289222882,-0.00010953685316801316,0.0003322036145161359,-0.00011754577686072451,0.0,9,8.001723565637041
CSO-14-9A-MARJA,0.00012606769566393908,0.0004656001935708493,0.00013433646505603747,-0.00033473848015175885,0.0002036800507455597,0.0,8,8.001429177623075
CSO-14-9A-SORZU,0.0,-0.00022445975995186718,-7.299746285499936e-05,0.00010468591375584581,-8.637152908932415e-05,0.0,10,8.00055508886005
CSO-14-9B-ERAGA,-0.00012578979909873945,-0.00048274149549538535,-7.42740022024698e-05,-0.00041145273945116304,-0.0004162639932391137,0.0,6,7.999323709668704
CSO-14-9B-MFEGA,-0.0006960009739920431,-0.0007839204656307618,-0.00016618883432064583,-0.0004725536658096716,-0.0003809356490355256,0.0,9,7.998334632109402
CSO-15-10A-LJRAGU,7.238705715364438e-05,0.0005270075736172335,0.00011094370365937548,0.00010091956686798876,0.0002444989660359257,0.0,7,8.001889988565525
CSO-15-10A-MAARLO,1.0911548584816196e-05,0.0002928290350931446,-2.2645871558140167e-05,-0.00022120640715000327,2.8823563913888965e-05,0.0,10,8.000922943567074
CSO-15-10A-SFEGA,-0.0008216374012759254,-0.00122049522968086,-2.4178373554406725e-05,-0.0007927568910476203,-0.0004532946028495712,0.0,9,7.997521869199782
CSO-15-10B-MEBUAR,0.0007845335115127133,0.0004956491187116837,9.36957146483349e-05,0.0001169128602810565,-4.814131854442871e-05,0.0,8,8.0022768815848
CSO-15-10B-YVBUAN,0.00023237415481592194,0.0005207030088362554,8.851325115499486e-05,8.546029157508448e-06,9.116642158581682e-05,0.0,9,8.001775534563741
CSO-15-10C-ALBAHO,-4.054032524408652e-05,-5.2669965412839244e-05,-0.00018790458796324588,5.249763153869944e-05,2.8460683333306045e-05,0.0,7,8.000634075134442
CSO-15-10C-SSCAMO,-0.0004955253823719911,-0.0006136499454272724,-4.4571228151717114e-05,0.0005213898546146325,-0.0001803860134384797,0.0,9,8.000021488983416
CSO-15-11C-JETALO,-0.0006268039918907057,-0.0014979679367962456,-0.00011156304448926784,-3.611598624519638e-05,-0.0005246512499832405,0.0,8,7.998037129488786
CSO-15-7B-JCRAGA,0.00044701768109808567,0.0007220903071558564,-0.00024699710131763814,-0.00034047865479461633,6.463258743938946e-05,0.0,12,8.001480496517772
CSO-15-8A-VBMABR,-0.000493843256383994,-0.00035686283506480956,0.00010894086340542227,0.0002939265071286607,0.0006068093581305368,0.0,11,8.000993202335406
CSO-15-8B-KEPOGO,0.0004130421856584524,0.0003633162114572726,6.760347593683905e-05,0.00019462436742524825,0.0,0.0,5,8.001872817938668
CSO-15-9B-ALRIHE,0.0005081385332487072,0.0005313680880876249,-0.0001056744772197566,0.000446728662414042,0.0001180367654574964,0.0,7,8.002332829270179
CSO-15-9B-AMSAGO,0.0005214118940799337,0.000636825649802564,0.00011520085916142016,-9.222839542966143e-05,0.00011130558422992234,0.0,11,8.002126747290035
CSO-15-9B-JCAPA,0.0003024913151514498,0.0005946767723770151,3.910964316151434e-06,0.0001201382058439586,0.00018250068815137997,0.0,9,8.00203794964403
CSO-15-9B-KSBEJA,-0.0006474460126118234,-0.0009384005392425726,-5.11892516632936e-05,0.0005990866802461709,-0.00047415942840097863,0.0,11,7.999322123146518
CSO-15-9B-RMCHLU,0.0001429670442514624,-0.0001473875418934631,0.00010190535408013325,-0.00017344285993311598,0.00019050042865394225,0.0,7,8.00094877412335
CSO-15-9B-SJAGRO,0.0005999031832841043,0.00047478274963506126,0.00010323451981409544,0.0005176024395769772,6.909293429335013e-05,0.0,7,8.002598847524794
CSO-16-10A-JEGAHE,1.9721943536433876e-05,0.00018263141040242436,7.707559031668272e-05,0.0003716547026146524,8.582586748148676e-05,0.0,5,8.001571141212542
CSO-16-10A-MSACO,0.0004290684966851902,0.0005548914619300643,8.850315253665039e-05,0.00012171855956660577,0.00015236777607340087,0.0,9,8.002180781144983
CSO-16-10A-SARI,-0.0008824807354183901,-0.0008693192642619481,0.0,0.0003477627782574469,0.0015819008394842714,0.0,7,8.001012095316252
CSO-16-10A-SMOUT,0.0005052047112042503,0.0005369960285166484,-9.692050824647584e-05,0.00024534442210033086,7.908390279323409e-05,0.0,8,8.002103940254559
CSO-16-10A-YKMUJO,0.00021131943627244936,0.000404491077877296,-6.587237756945077e-05,0.00018943415116876125,0.0002549922671957818,0.0,7,8.001828596253135
CSO-16-10B-JESUGU,0.0004466717640527842,0.0003428493797684597,4.182846267974341e-05,0.00011320650762241856,-4.4465110890333525e-05,0.0,6,8.001734322701424
CSO-16-10B-LTVIFA,0.0006415154534928053,0.0007784883512836716,8.91434149665332e-05,0.0005305153315224295,4.005265266991123e-05,0.0,7,8.002913946902126
CSO-16-10B-VVILI,0.0004005467540788744,0.00032031097985429474,2.312847460968193e-05,0.0005024297902001905,0.00010475148479476561,0.0,11,8.002185399181728
CSO-16-10C-ACALGU,0.00024334346939812224,0.0005401304862296348,0.00013599605257282366,0.00011957764208788144,5.002784669654145e-05,0.0,12,8.001923307195176
CSO-16-10C-MAVAVE,0.0005779063667752739,0.0006598605646802729,3.347089936356156e-05,0.0001849337080046887,6.0672512741361154e-05,0.0,9,8.002351075749756
CSO-16-11A-JAVABO,0.0003681875514561445,0.0005705053627083249,-4.213188200883071e-05,0.00011248165759932727,0.00015506445795190622,0.0,7,8.001998338845898
CSO-16-11A-JDMUVA,0.0004159461504397952,0.0004108258214506639,5.1843154740372356e-05,0.00022879903383535942,1.4944674991668487e-05,0.0,15,8.001956590533648
CSO-16-11A-VZAOR,0.0006804834901769988,0.0007576590654262288,-2.8356467039838875e-05,0.0005072130344824545,0.00014973527563037442,0.0,9,8.002900966096867
CSO-16-11B-KRORE,-0.0001612038519303977,0.00030406215399241405,9.393224700927399e-05,0.0005401982440292013,0.00022716411972147337,0.0,10,8.001838384611013
CSO-16-11B-LLOZA,0.0005668239351020554,0.0004735675645280681,3.2043725132618927e-05,0.000220268510705696,7.706963562001778e-05,0.0,9,8.002204005069279
CSO-16-11B-YAROMO,0.000590317528782425,-0.00020225882057491897,-1.5899855291815986e-05,0.0003323928867483341,-5.960085270254241e-05,0.0,11,8.001479182585152
CSO-16-9A-JALEMO,0.0005606861836886942,0.0004920968380871571,9.073942953304916e-05,0.00038848074466071007,0.00014266944671100838,0.0,13,8.002508904340871
CSO-16-9A-JPROSO,0.00036520412560131293,0.0005632958962556425,-7.062912645542621e-05,0.00036845763324502444,-0.00011999828044616038,0.0,8,8.001940561946391
CSO-16-9A-JSMAGU,0.00012134717497596991,0.00019129348560537575,5.1138073758221696e-05,-0.00016254111944099042,0.0003724700749824985,0.0,12,8.001407939388072
CSO-16-9B-SJPAJI,0.0003864015151471396,0.0005934280010382887,7.517928065409966e-05,0.00021581030897643548,0.00015091267809628665,0.0,10,8.002255963482103
CSO-17-10A-YVGOCA,0.0002948096703666716,0.00016315635397420527,7.409876573803448e-05,-0.00012643025316932,0.0004612794544621404,0.0,12,8.001701145689562
CSO-17-10B-EHECO,0.00027028739578050556,0.00039328368390068643,5.938938050318123e-05,0.0006974411535832918,0.00021543125964551375,0.0,8,8.002470064571604
CSO-17-10B-YCQUVE,-0.0003830865787501856,-0.0005644301020237626,6.758673973832225e-05,3.0291837434244127e-05,-0.0004401362618680164,0.0,8,7.999544457332721
CSO-17-11A-DJAPA,0.0003471760426892643,0.00033390132375430434,8.042456164295887e-05,0.0003770412167901862,0.00011775017608339735,0.0,9,8.00209052501915
CSO-17-11A-JDAMO,-0.00037231071965941045,0.00013294516676544627,0.00014025176180011207,0.0005843813624109554,0.0003001067814330644,0.0,8,8.00161960605094
CSO-17-11A-NPAHE,0.0004534436129646009,0.0004280678562328258,8.612125658914947e-05,0.00039219079748455354,5.8328598584568266e-05,0.0,11,8.002252383820046
CSO-17-11A-RLPAIG,0.00042949021762391166,0.00035136864584041914,-0.00023573245291017887,0.00010645280721719877,-0.000133691357946256,0.0,6,8.001352119558016
CSO-17-11A-SPUVA,-0.0006072879819032495,-0.0005019533134239129,-7.476454111747521e-06,-0.00046388711754170305,-1.661452615622645e-05,0.0,9,7.999237012305054
CSO-17-11B-CDBEBU,0.0005402358086181994,0.0005568069325106907,5.758562521701615e-05,0.0001193882223158419,0.00012883034233526655,0.0,7,8.002237078629188
CSO-17-11C-JDAAG,0.0005441080643652959,0.00036982745532569103,9.181703274841484e-05,4.317577719413317e-06,4.4613366888477906e-05,0.0,7,8.001888915195238
CSO-17-11C-MAPAMA,0.0005126659115734417,0.0005132048870510829,-1.73073843337928e-05,-1.6394003521445592e-05,-9.794506868598097e-05,0.0,8,8.001728456040274
CSO-17-11C-MCAAG,0.0001543424296160604,0.000369827788395482,0.00011289423982578455,0.00019135207062966829,0.0002583687852571971,0.0,7,8.001921017011915
CSO-17-11C-SARJA,0.00051025377867069,0.0004368908338814258,7.94801577505606e-05,-0.00010683478189411899,0.00023434605702201837,0.0,10,8.001988367743621
CSO-18-11A-ADBAHO,0.00047625795001289144,0.00037499061484025977,9.478880692573328e-05,0.00016988107664050867,-1.8643604581356594e-05,0.0,8,8.001931506542029
CSO-18-11B-YLLRE,0.00019714944348137918,0.0004263880691430742,0.00013893523082855324,0.0001725764401473444,8.586882800817831e-05,0.0,7,8.0018551497098
CSO-18-9B-MAMOLO,-0.0008591449689233277,-0.0010202530643767347,-9.22224585237308e-05,0.0004106086606432862,-0.00011347688090402504,0.0,8,7.999159742986106
CSO-8-3A-AIPRBR,2.627567482338245e-05,0.00031040335796936016,-5.519762404893201e-05,-0.0002484551913047582,-4.1944610742910764e-05,0.0,8,8.000825313304887
CSO-8-3A-DAPAVA,-0.0004376733264553175,-0.0009908783462137885,-0.00014862134913980015,-4.766141447344781e-05,-0.00048593271942732675,0.0,5,7.998723464542481
CSO-8-3A-KVPECO,0.00010467584296137626,0.0007425269479272133,-3.8699580986053866e-05,-0.00041913866528833706,-0.00015658977853489636,0.0,8,8.00106700646427
CSO-8-4A-ARAGR,0.00023319935491199933,0.00017010749604391858,1.546209193618842e-05,0.0004342573512166169,-0.00023797058874503585,0.0,9,8.001449287403554
CSO-8-4A-JRAAR,-0.0010714291583336021,-0.000979537811012564,3.9927842266720276e-05,-8.064191009443883e-05,-0.0005339423570202583,0.0,4,7.9982086083039965
CSO-9-2A-EXMOCO,-0.00028958039003512096,2.7359398801731825e-05,1.7363322218398613e-05,-0.00035318737223720496,8.178029349496196e-05,0.0,2,8.000317966950433
CSO-9-4A-AGAPE,0.0004439539163377701,0.00038618571457494277,9.453002416471169e-05,0.00019911193935132673,0.0002447099179605182,0.0,9,8.00220272321058
CSO-9-4A-DKVIMO,-0.00024003454278582619,3.0563836509376374e-05,-4.747134580268765e-05,0.00016915481737840457,0.00016567394657543023,0.0,7,8.000912118410065
CSO-9-4A-DSMOMU,0.00026248871704119987,0.0006349931835069654,-0.00013463633297552263,0.0005203208416403332,6.38788523388513e-05,0.0,12,8.002181276959742
CSO-9-4A-DVGATO,0.0,-2.3327512362647388e-05,-0.0001335793029777711,0.00011012896469782743,-0.0002320573323626083,0.0,7,8.000555396515185
CSO-9-4A-EGCAMO,-0.0002904628213298939,-0.0005778600586120295,-4.587607898109774e-05,-0.0006728409822027775,-8.875038575157007e-05,0.0,5,7.999158441371313
CSO-9-4A-FAGIGA,0.0004318579442547352,0.0001914671225647585,-0.00014860642397770529,0.0005261440777617803,0.0005050871858928713,0.0,9,8.002340181604687
CSO-9-4A-GSBRCO,-0.0009190924901800379,-0.0008000652176935076,-0.00021418304975279667,-0.00030352812143280333,-0.0002218747375854086,0.0,9,7.998375488081546
CSO-9-4A-KEMOCO,-0.0007028068312413395,-0.0003780277397323231,1.8295684242142533e-05,-0.00014271330896497374,0.0003250977783566981,0.0,6,7.999954077280851
CSO-9-4A-LCOMO,0.00044484445818801814,0.00033787518151420694,2.5433167469402517e-05,-0.00013583861444440532,1.037242682273246e-05,0.0,10,8.00151691831774
CSO-9-4A-MLORO,-0.0003890722274962977,0.00010115485368735013,-3.5745561091537874e-05,-0.00036553198341409885,0.00017270450753663653,0.0,5,8.000317741287413
CSO-9-4A-MPAME,-0.0005030256387568515,-0.00044125712473450535,-4.773480914449686e-05,0.00046872222929435133,-0.0003500378306112703,0.0,11,7.999960898524238
CSO-9-4A-NSARPA,0.000302590693169229,0.0002849730431639467,2.2548210008093003e-05,0.00022862260513790037,0.00030413841131952214,0.0,8,8.00197710466099
CSO-9-4A-SLOCA,-0.0006735163681904528,-0.00019381215241573674,-3.6525399974796265e-05,-0.0008426905371921307,-0.00036600463430657966,0.0,6,7.998721682606111
CSO-9-4A-YVDITR,-0.0012097807415255735,-0.0014066777548916,0.00012184109249252766,-0.0007310512082111992,-0.0005966262300987748,0.0,9,7.997011936855956
