subject,edges_T2W40,re_T2W40,lsc_T2W40,z_re_T2W40,z_pe_T2W40
CDMS-11-6A-NMREPR,0.5113117808036988,0.05838263975979634,-0.04451323267492512,0.7652245687911269,-0.9898983389531104
CDMS-11-6B-ARAHE,0.5113117808036988,1.6457930832704126,-0.02046929614628279,1.5827050010839883,-0.5058913891513415
CDMS-11-6B-AVROTO,0.5113117808036988,-0.4806611423755472,0.5251716879645263,-0.9998174128850074,-0.4327306318247133
CDMS-11-6B-EAFESA,0.5113117808036988,-0.21842719171338096,0.27595251811132676,0.8273612717919321,-0.5511759902440384
CDMS-11-6B-EFRGR,0.5113117808036988,0.49821962391537916,0.2719670869275002,0.8729968866664133,-0.583694963266731
CDMS-11-6B-EROCO,0.5113117808036988,-0.2940989772067014,0.8618546029007509,-0.547636950829198,-0.49245816083809824
CDMS-11-6B-JACUPE,0.044262916708129686,1.1220344704222727,-1.2847732644476353,-0.44430859646885296,-0.31932362636904804
CDMS-11-6B-JDCHBA,-0.011045501408449907,0.5029527658319762,-0.454739883534539,0.40225353483731663,-1.1332751315821084
CDMS-11-6B-JFSAHE,0.5113117808036988,0.030273757719513177,0.632635646769902,0.47055506653110907,-0.27607834047984714
CDMS-11-6B-JLPENA,-3.22108726132762,-0.4555402577252667,-2.6149441143065744,-0.5328790192032454,-0.8059102743509649
CDMS-11-6B-JMARME,0.20826480791726446,-0.30902280548503386,0.4610921311178597,-0.1543487098354503,0.3088125734726762
CDMS-11-6B-JPSAMA,0.5113117808036988,-1.6026776577736215,1.0269756095829778,-2.2057577600904126,-0.17394713015047458
CDMS-11-6B-LESTA,-1.2423446548331454,-0.06476317146555166,-0.7264647198974915,0.733679249291787,-0.4439260161319087
CDMS-11-6B-MEBRTA,0.5113117808036988,0.45013840008935296,-0.7805960110209105,0.576323671320223,0.40411556410128613
CDMS-11-6B-MMAMO,0.5113117808036988,0.017632761431947756,0.5012228312565736,-0.09946294053128277,-0.10203632657895545
CDMS-11-6B-RSECA,0.5113117808036988,-0.8756643095560303,1.0615926587062257,0.28033819101239393,0.39470175688441267
CDMS-11-6B-SCAPA,0.5113117808036988,-0.7443384036796528,0.8337901418951718,0.0050718877219863324,-1.0077272003172977
CDMS-11-6B-VZAPE,0.5113117808036988,-1.1951504419191494,0.5310305469422443,-1.5522389592585644,0.9482903139352902
CDMS-11-6B-YLNIME,0.5113117808036988,-0.9606398957113328,0.9763528280694099,-1.1264499816932614,-0.1094452875132355
CDMS-11-7C-ICARE,0.5113117808036988,0.8122598336197591,0.049323141602202115,0.6292713852036502,1.4705122148853222
CDMS-11-7C-SALMA,0.5113117808036988,0.7107807245334679,0.3245845160822245,1.2118266677710683,-0.8484409651025326
CDMS-11-7C-SPGAVE,-1.7669058163413827,-1.016922426801209,-0.6842552012238731,-1.0652272708370196,-0.01745248257025952
CDMS-12-5A-SRIGO,0.5113117808036988,0.4645446510152606,0.2786357129754522,1.1898716557897662,1.2828319363512521
CDMS-12-6A-FAROPA,0.5113117808036988,-0.5872623201804568,0.43178570046389925,-0.9837599775396696,-0.8306082450576848
CDMS-12-6A-JGIGA,0.5113117808036988,-0.9418790520147076,0.4449944178252125,-1.3442680642716633,-0.48954616030954984
CDMS-12-6A-SROAL,0.5113117808036988,0.7263928951621281,0.27201470451044407,0.8023496673242052,-1.338965732289922
CDMS-12-6B-IJDAGA,0.5113117808036988,0.39100673553938,-0.19410429142602098,0.15881389247364935,1.3041769258012248
CDMS-12-6B-SCLAG,0.07220601114118728,1.5809026356609082,-1.491135544382357,-0.1707402049358322,1.1635657588176433
CDMS-12-7C-CATRAR,0.5113117808036988,-1.2795742385539635,1.260201995841915,-1.8507551556677506,-1.3561226823479526
CDMS-12-7C-DLOLO,0.5113117808036988,-0.02006246173187445,0.10909564882852552,0.30335053528454636,1.0269043244501155
CDMS-12-7C-JSZAOR,-0.6916928691394525,0.7704743181136393,-0.705704139495044,0.6704166411735737,-0.5512070763721328
CDMS-12-7C-MAROBE,0.5113117808036988,-0.41701172719981794,0.8940908081098625,-0.4112535263388342,-1.202251072390185
CDMS-12-7C-VMAPA,0.5113117808036988,-0.006338313009658711,1.0763328215587056,0.7758450260921681,-1.1441253542969325
CDMS-12-7C-VQURA,0.5113117808036988,0.04955938026079943,0.4669610890891352,0.06862854818475136,-0.46567622347021576
CDMS-13-6B-JDTAHE,-0.2102567336704803,-1.0487446173752317,-0.20022634543184933,-1.3737196728790346,0.7950398695449002
CDMS-13-7C-MVEAR,0.5113117808036988,-0.4506860534121539,0.33937688730372245,-0.37142818191700044,2.4240903591296408
CDMS-13-7C-RAIZAC,0.5113117808036988,-0.6781992488265216,1.015793522570563,-0.9623561975274829,-0.6238366434783895
CDMS-13-7C-SSOSLO,0.5113117808036988,-0.4916188032957,0.10259328796533261,-0.07787651804726112,1.95540964665523
CDMS-14-10A-IMORTO,0.5113117808036988,-0.7111206745462163,0.7232389205015716,-0.5531370467683693,-0.11182376648009422
CDMS-14-10A-JCVANI,0.5113117808036988,0.15266062294921157,0.22785430165743248,-0.2567284628980864,-0.30182939534062975
CDMS-14-6B-KDCAHE,-1.863851246007123,-1.2014040564846913,-2.114800768102817,-2.042204269482921,-1.080253052975801
CDMS-15-10A-AMALOS,0.5113117808036988,-0.5427847406501328,0.6384103609198333,-0.08072142772692625,0.4205011993467997
CDMS-15-10A-JJMACH,0.5113117808036988,0.04274904806323458,1.0092718559356761,0.6440253118539876,-0.1544656522053188
CDMS-15-10A-MAALCA,0.5113117808036988,-1.2011581278220014,0.9516813320227699,-1.7892446103939241,1.9542594519262408
CDMS-15-10A-MAALRI,0.1855751371267923,-0.17793749668812464,-0.03078741014301912,0.07749361033349865,-0.4495697889963634
CDMS-15-10A-SGOMO,0.5113117808036988,-0.6179113120827388,0.5190500792136141,-0.38205651824789577,1.6488585470280435
CDMS-15-10A-SHEGA,0.03300872721184499,0.7608370391500934,-0.015746954816217844,0.47946593989869946,0.2974042976519479
CDMS-15-11B-JEMOLO,-0.36119708618803764,1.1856006231826028,-0.8974132705256455,2.11250110387541,-1.1118742084047852
CDMS-15-11B-VSAHO,0.5113117808036988,-0.7070450429845356,0.5347126996924226,-0.4745340408146074,0.5699320096593519
CDMS-16-10A-SGALO,0.5113117808036988,-1.1294874889809607,1.4473254917938525,-1.1503781987485058,-1.0378665946237269
