subject,nodes_T6W40,lcc_T6W40,y_true,y_pred
CSO-17-11A-RLPAIG,0.7236588897947822,-0.9912698489933097,4,14.092440699144463
CSO-17-11A-SPUVA,-5.438438297397274,5.887818838675629,6,14.809432199621348
CSO-17-11B-CDBEBU,7.119747647690953,-8.131576222482952,13,13.348223083550993
CSO-17-11C-JDAAG,13.085596417237767,-14.79158198614311,7,12.654066089437647
CSO-17-11C-MAPAMA,1.9868946609288407,-2.4014895581418547,7,13.945456761129977
CSO-17-11C-MCAAG,5.427020320024975,-6.241891419189345,12,13.54518055917862
CSO-17-11C-SARJA,3.523861589152075,-4.117290443469924,8,13.766622804025143
CSO-18-11A-ADBAHO,9.732934407599025,-11.048820617169513,19,13.044165448772503
CSO-18-11B-YLLRE,6.282638729415159,-7.1970654033373265,22,13.445624984420823
CSO-18-9B-MAMOLO,4.023808633075556,-4.675408881042751,10,13.708451410375796
CSO-8-3A-AIPRBR,-4.952691430371287,5.345552841155434,1,14.752913069127139
CSO-8-3A-DAPAVA,-4.358540796166047,4.682269744123488,9,14.68378060630043
CSO-8-3A-KVPECO,-2.953235779302971,3.1134503064293617,23,14.520266185469382
CSO-8-4A-ARAGR,5.477877329519822,-6.1489877206094965,26,13.688941267253316
CSO-8-4A-JRAAR,-14.96260112684741,16.78906222793346,8,16.186512759429043
CSO-9-2A-EXMOCO,-6.945036557492126,7.690321508126197,17,15.105336608977062
CSO-9-4A-AGAPE,0.8582955827602828,-1.1415722092756493,4,14.076775031827625
CSO-9-4A-DKVIMO,-8.73548461147874,9.622767582963206,4,15.247334629827456
CSO-9-4A-DSMOMU,7.249294946824954,-5.739016475369135,21,15.870330129798809
CSO-9-4A-DVGATO,0.44258048851740656,-0.4037892938746211,9,14.398842852985776
CSO-9-4A-EGCAMO,-6.831016214388689,7.442430313383396,20,14.971465757337697
CSO-9-4A-FAGIGA,1.9974008923474311,0.17955421515727127,26,16.537006765847693
CSO-9-4A-GSBRCO,-11.776874626156193,12.963764628252537,10,15.546941660439334
CSO-9-4A-KEMOCO,-9.903215748695548,10.872095964655347,14,15.328931874302791
CSO-9-4A-LCOMO,7.9572482758164025,-9.066524328921156,10,13.250775605238235
CSO-9-4A-MLORO,-5.3473201605009315,5.786098640872207,10,14.798830138714266
CSO-9-4A-MPAME,-6.5249799588083315,7.126816163408857,31,14.961887862943517
CSO-9-4A-NSARPA,0.030752565891351186,-0.1538776424748693,11,14.236926581759473
CSO-9-4A-SLOCA,-6.827414646186085,7.438409684313815,8,14.97104669647072
CSO-9-4A-YVDITR,-18.281688820380715,20.490620999965966,22,16.568983837928243
