subject,nodes_T2W30,re_T2W30,pe_T2W30,l1_T2W30,l2_T2W30,lcc_T2W30,atd_T2W30,diameter_T2W30,asp_T2W30,z_pe_T2W30,z_l1_T2W30,z_l2_T2W30,z_lsc_T2W30,z_density_T2W30,z_diameter_T2W30,z_asp_T2W30,y_true,y_pred
CSO-15-9B-RMCHLU,-0.8294775238363663,-0.6686100558744456,-0.4982040478993085,-0.4903838454017375,-0.49285153471219045,-0.7224287153740385,0.0,0.0,0.0,-0.5423135142455071,-0.5724347556002567,-0.7023579115871144,0.0,-0.600938095469033,0.0,0.0,9,9.0
CSO-16-10A-JEGAHE,-0.48293608146285166,-0.3303894205149609,0.0,-0.70831718610282,0.0,-0.5236241283769606,0.0,0.0,0.0,-0.37208700052098354,-0.4235810876735314,-0.3750135796786314,-1.0666787872743415,0.0,-0.8241131077461431,-1.013259620648775,9,9.0
CSO-16-10A-MSACO,0.13961618006019175,0.3008444277203779,0.0,0.14907620973208394,0.0,0.2545395198134493,0.0,-0.49555499174699574,-0.26411518930749217,-0.19211026357441272,0.1997379947730335,0.0,-0.35966333297115094,0.14762944550091597,0.0,0.0,15,15.0
CSO-16-10A-YKMUJO,0.3465294834081861,-0.424914453762782,0.0,0.0,0.09011324605615194,0.20661198465859543,0.0,0.0,-0.0654514684859597,-0.07626946259766777,0.0,0.16823119560004532,0.0,-0.27153897640171015,-0.04399885979201662,-0.049312688682841804,15,15.0
CSO-16-10B-JESUGU,-0.9041595182411638,-0.5276312190482799,-0.40903436568550366,0.0,-0.35508848807879984,-0.7818231089919827,0.0,0.0,-0.2420606821686686,-0.42646997780708107,0.0,-0.37383387394852546,0.0,-0.8502231874825722,-0.2496755785474222,0.0,10,10.0
CSO-16-10B-LTVIFA,0.6913318453541654,0.4529550911640603,0.0,0.0,0.0,0.7163982637329075,0.2582919774497041,0.6574766421823052,0.5382754090334027,0.28874057045119067,0.0,0.4228302588392872,0.490021510427108,0.0,0.0,0.36367843136586975,20,20.0
CSO-16-10B-VVILI,1.9899311452846187,1.522618668207338,0.0,1.1085067188133877,0.0,1.932702182385078,0.0,1.550533050131827,1.0894472294571296,0.0,1.4612357012457888,0.0,1.1209304528776531,0.0,1.4236707559876094,1.68042409560957,30,30.0
CSO-16-10C-ACALGU,0.47113103260673345,0.2368729966608715,0.0,0.1998470999916841,0.0,0.6437353807482543,0.0,0.5367093608548799,0.3450767869672287,0.0,0.0,0.0,0.3955597764222102,0.18708703516227443,0.4148775158239729,0.4491030147618914,19,19.0
CSO-16-10C-MAVAVE,-0.7240120478444155,-0.35414716291801634,-0.28293393506232867,0.0,-0.26121835892901846,-0.6821021046187999,0.0,-0.3616032715123325,0.0,-0.3633668210868811,-0.3210753195499568,-0.2965920463335543,0.0,-0.472948932144696,0.0,0.0,11,11.0
CSO-16-11A-JAVABO,0.0,0.08355744741018965,0.02073370994488462,0.0,0.06901221007618173,0.019716213245743686,0.0,0.14389951786362687,0.10910882096192029,0.0,0.0,0.07027909178249432,0.04933709326406706,0.0,0.1455595255834913,0.16879636986740104,16,16.0
CSO-16-11A-JDMUVA,1.335593552117968,0.8907394204624642,0.0,0.4864488962373912,0.0,1.2446568763648356,0.0,0.7655674262620463,0.4890848846194886,0.6154491824767953,0.5697298185789161,0.0,0.0,0.0,0.6793905753179427,0.8033393675621529,23,23.0
CSO-16-11A-VZAOR,-1.353716301162253,0.0,-0.9127034507160274,0.0,-0.936733428194767,-1.0683154681197555,0.0,-1.6521022925856055,-1.3320169971555618,-1.0131070639987658,0.0,-0.9033282079367162,0.0,0.0,-1.0405681595540466,-0.9074086305764996,4,4.0
CSO-16-11B-KRORE,-1.1834479576565344,-0.598830508398818,-0.5991254107180548,-0.570885523776923,0.0,-1.017359641335314,0.0,0.0,0.0,-0.6493487812524866,-0.5102792579465815,-0.5366004182712206,0.0,-0.9780245384519546,-0.47609796219211287,0.0,8,8.0
CSO-16-11B-LLOZA,-0.6932228194669854,0.0,0.0,-0.5909437201918329,0.0,-0.7801601493034267,0.0,-0.6205358347360919,-0.5669344481867314,0.0,-0.5011664978795534,0.0,-0.5139627536973069,-0.770735048222471,-0.4804982446781043,-0.6018404836374968,9,9.0
CSO-16-11B-YAROMO,-0.3891454652969722,-0.14121691797880123,0.0,-0.08174699973125897,-0.28943455857031564,-0.3421384169602209,-0.07081041594584025,-0.16294826647987776,-0.12019309042003422,0.0,0.0,-0.42397416564759327,0.0,0.0,-0.0983917029690851,0.0,13,13.0
CSO-16-9A-JALEMO,-0.24873954093591405,-0.3418574009070367,-0.28458815770707513,0.0,-0.19793242165230732,-0.19922295917633875,-0.11423464921216908,-0.18481217862955837,-0.16464618657852534,0.0,0.0,-0.24672216739112673,0.0,0.0,-0.1372443378099479,0.0,13,13.0
CSO-16-9A-JPROSO,-1.4651197093943646,-1.2388775472028897,0.0,0.0,-0.9872695657601511,-1.3125837427704214,0.0,-1.5475524108700216,-1.1797582189907985,-1.1941928881583845,0.0,-1.3304305451003038,0.0,0.0,-1.4244840201576139,-1.4397313515950496,2,2.0
CSO-16-9A-JSMAGU,0.6671788019574001,0.9198148343971514,0.0,0.29065394109846027,0.0,0.773024867755876,0.18452704637318068,0.301836191621871,0.14117545779582397,0.0,0.16144244575487343,0.0,0.2696476735349854,0.0,0.0,0.17069873971037852,19,19.0
CSO-16-9B-SJPAJI,1.3329498848986985,0.0,0.6316736071551601,0.8266122787750089,0.0,1.0836449250226552,0.5705902042703794,1.3398158837446985,0.8490772780169102,0.0,0.7714942891708572,0.0,0.0,0.0,0.6573501115509898,0.8167915373946433,24,24.0
CSO-17-10A-YVGOCA,1.4762419272995377,0.6844417204294889,0.0,0.681915218730673,0.0,1.191815942637492,0.0,0.0,0.5183748172984259,0.0,1.020884004934705,0.0,0.89897366124196,0.5281851787221292,0.9341922078151124,0.944975320890477,24,24.0
CSO-17-10B-EHECO,-0.4720897765585387,-0.26681303616472035,0.2091400896127064,0.0,0.1685087057156318,-0.3753654928065571,0.0,0.0,0.0,0.1337017760897974,0.0,0.0,0.1862755592011955,-0.23472085277876018,0.2528484135524542,0.27851461413679174,15,15.0
CSO-17-10B-YCQUVE,-0.3695189785456285,-0.479250782655571,-0.38394943512218915,0.0,-0.21966879783457727,-0.22799679347012217,0.0,0.0,-0.29660895158166395,-0.22096802081726796,0.0,-0.2887136410677538,0.0,0.0,-0.3479265317672214,-0.28539806713800375,12,12.0
CSO-17-11A-DJAPA,0.43160042842436386,-0.23790130310757066,0.0,0.1626230435033468,0.0,0.21162961073601788,0.0,0.48065322461737187,0.23575272978874465,-0.20842905954827093,0.0,-0.21087608684739248,0.0,-0.20444062373414562,0.0,0.21938803616753538,16,16.0
CSO-17-11A-JDAMO,-0.7707665829145507,-0.9163555281949556,-0.802863235044919,-0.6161457103996302,0.0,0.0,0.0,0.0,-0.7080963033888844,-0.9230549826482358,-0.7342851106956417,0.0,0.0,-1.6112968216759216,-1.0047930806974235,-1.0323426443398367,6,6.0
CSO-17-11A-NPAHE,0.049379278981565744,-0.2652352963149771,0.4421034974073511,0.190008976932749,0.2855311535823751,0.0,-0.12683122309249706,0.0,0.0,0.6679419760914502,0.07953400311403612,0.3144051646767325,0.0,0.24316246862121524,0.0,0.0,17,17.0
CSO-17-11A-RLPAIG,-1.08350256775901,-1.1311230928622562,-1.1829331593209234,-0.9521434196502181,-1.1457587447067228,0.0,0.0,0.0,0.0,-1.255438436062303,0.0,-1.2808121530521226,-0.9886567361026551,-1.0195023257871858,-1.080129364696604,0.0,4,4.0
CSO-17-11A-SPUVA,0.0,0.0,0.0,-1.0575959261634853,0.0,0.0,0.0,-1.333040406099281,-0.8032320724775606,-0.6525637082676261,-1.0293636076652857,-0.6457046537969349,-0.8259535877009714,-0.6397058291690421,-0.8479677635830731,-1.2848724450767395,6,6.0
CSO-17-11B-CDBEBU,-0.29931821539576803,-0.37307281521281266,0.0,-0.23787587372008812,0.0,0.0,-0.07269281759235424,-0.6239068363905179,-0.3823348748128016,0.4837002243693487,-0.2317777891746295,0.0,0.0,0.0,-0.1949795943723896,-0.1877414076979859,13,13.0
CSO-17-11C-JDAAG,-1.09090052559782,-0.8698863999570228,0.0,-0.7428775933303987,0.0,-1.1277110360360973,0.0,-0.8558430913750793,-0.5390968760525094,0.0,-0.7879659341488916,0.0,-0.6656366728256972,-0.655576478641147,0.0,-0.7845053920353354,7,7.0
CSO-17-11C-MAPAMA,-1.1504909495556521,-0.9000977181867549,-0.7418999654897895,0.0,-0.8253795041813603,-0.9396033713261924,0.0,-0.7398402737151643,-0.7068438761678633,-0.7746473624701884,0.0,-0.7054074177337428,0.0,0.0,0.0,-0.635789561173292,7,7.0
CSO-17-11C-MCAAG,-0.17344531398376842,-0.117878040579008,-0.06683728240420139,0.0,-0.14163281563057692,-0.28554930812210505,-0.0977287059625972,-1.404495774576046,-0.5811394279522675,0.0,0.0,0.0,0.0,0.0,-0.1533559729789345,-0.09793735781049391,12,12.0
CSO-17-11C-SARJA,-0.9086994747808134,-0.6832115464197034,-0.6609836493931532,0.0,-0.6445342865458307,-0.8695664756526,0.0,0.0,0.0,-0.8098939687781895,-0.4495286234520068,-0.7135407279655127,0.0,-0.9674513872225471,-0.4125898597896427,0.0,8,8.0
CSO-18-11A-ADBAHO,0.2811613521033407,0.29997822181413586,0.28177898261260564,0.49002899555172774,0.0,0.2790263400783606,0.0,0.0,0.3033808295675697,0.0,0.6174238830083076,0.0,0.41798443548755304,0.0,0.4051351050573027,0.5041018547190975,19,19.0
CSO-18-11B-YLLRE,0.5637900329559437,0.0,0.7044889765333768,0.0,0.0,0.551964363536462,0.0,1.0953873411371648,0.981875397071051,0.6014819470800901,0.6675257387430168,0.0,0.5453350517401905,0.5335666786253779,0.0,0.6345844725773272,22,22.0
CSO-18-9B-MAMOLO,-0.4833779623434768,0.0,-0.3808439807183319,-0.5819716622651965,0.0,-0.4567361228244296,0.0,-0.4026692935386151,0.0,0.0,-0.6403176605439054,-0.42115853554911764,-0.7408641244059729,0.0,-0.47097218433648197,-0.5410884734744722,10,10.0
CSO-8-3A-DAPAVA,-0.5905564848594761,0.0,0.0,0.0,0.0,-0.5982300693740428,0.0,-0.8606729595900168,-0.4455837636809998,-0.5539594767390675,-0.4627709985952757,-0.6043185583514524,-0.6130636871849638,0.0,-0.6112072108378617,-0.7796367907868427,9,9.0
CSO-8-3A-KVPECO,0.5745233758187773,0.0,1.1302008050216188,0.0,0.880985894616718,0.665560336131461,0.0,0.39124632534364834,0.0,1.462483590738146,0.38186456543522507,1.1733508009681652,0.0,0.750311454022757,0.0,0.4694728519034834,23,23.0
CSO-8-4A-ARAGR,1.52827045341652,1.4933980967405014,0.7207670161199065,0.0,0.0,1.4386947991377987,0.0,1.2776627040555286,0.8926583495067221,0.91457277620424,0.8377397500811679,0.8901671252919819,0.0,0.0,0.0,0.8860689294456349,26,26.0
CSO-8-4A-JRAAR,-1.0546479279442194,-0.7630917338322781,-0.4427880443763574,0.0,0.0,-1.0402679791476488,0.0,-0.8889907436386458,-0.4337411353429272,0.0,-0.4311172794344236,0.0,-0.7578021377114081,0.0,-0.6975854089679147,-0.6099676096041758,8,8.0
CSO-9-2A-EXMOCO,-0.2352344748685023,0.0,0.0,0.43075473089254407,0.03138311543703254,0.0,0.12451203949764758,0.2777652816008714,0.30455829655432853,0.0,0.3368636765243753,0.0,0.18954945184925204,0.2775486985913614,0.0,0.14229918392109037,17,17.0
CSO-9-4A-AGAPE,-1.325618970908824,-1.1373843460814301,-0.9525588104921903,0.0,-0.9506601845193093,-1.2765842139607058,0.0,-1.5993912811244246,-1.118868793047857,-0.9469239217091823,0.0,-1.024360525052627,0.0,0.0,-0.7876489531034494,0.0,4,4.0
CSO-9-4A-DKVIMO,0.0,-1.3639424400098314,-0.9784726880874157,0.0,-0.9615178299154561,0.0,0.0,-0.9468142760028571,-1.126244857914854,-1.0212739245723879,0.0,-1.2941665803163873,0.0,-1.4511833772763723,-0.9547942257395047,-1.0215898001649324,4,4.0
CSO-9-4A-DSMOMU,0.0,0.0,0.6140610929781795,0.5545973066477209,0.45432842568345494,0.0,0.0,0.0,0.35013872078881203,0.7930723582907038,0.76125774933786,0.8730372795161699,0.4741971189308608,0.5548724556021553,0.4504374922240838,0.0,21,21.0
CSO-9-4A-DVGATO,-0.5799043987379231,-0.46587342196391185,-0.3807414178213797,-0.40608683318489236,0.0,0.0,0.0,-0.8261524284580712,-0.42582438397799605,0.0,-0.6326884119170901,0.0,-1.0657069864236344,0.0,-0.5039544205196702,-0.8330672969954301,9,9.0
CSO-9-4A-FAGIGA,1.0306790132873038,1.0551303494328401,1.3621183931339387,0.8356447215993702,0.0,0.9399748514753358,0.0,1.1329458666455998,0.8963818337178379,1.242757830475212,0.0,0.0,0.866242062199337,1.5181250780332247,0.0,0.0,26,26.0
CSO-9-4A-GSBRCO,-0.6412975692790484,0.0,-0.44149903322133455,0.0,-0.5053000714452719,0.0,0.0,-0.5934181049543312,-0.4159406931496976,-0.4990549317235484,0.0,-0.4510455857807072,-0.4595920596726707,0.0,-0.511392209045051,-0.6014597417283377,10,10.0
CSO-9-4A-KEMOCO,0.31774554516552783,-0.375844907194022,0.0,-0.10336712037104374,0.0,0.2043331471773452,0.0,0.0,0.0,0.11050271589541039,-0.1870439415191172,0.0,-0.5476619982935785,-0.2462736361622511,-0.13746980733304756,-0.15491999736522238,14,14.0
CSO-9-4A-LCOMO,-0.5524965126100061,0.0,-0.3810640588220118,-0.6100711063719904,0.0,-0.7467814951590116,-0.42737506129854036,0.0,-0.39639518802206947,-0.518594128548228,0.0,-0.47897620505630123,0.0,-0.3469896561795087,0.0,-0.6612565879323324,10,10.0
CSO-9-4A-MLORO,-0.7183991977917936,-0.5439116233923136,0.0,-0.5034436702679786,0.0,-1.0142886173198993,-0.5690534130796787,0.0,-0.4146047156529678,-0.32262545052867225,-0.3817407636405142,0.0,0.0,-0.28612463141381106,-0.36580791691237013,0.0,10,10.0
CSO-9-4A-MPAME,1.406035429088359,0.0,0.0,1.6959663803021212,0.0,1.6365049634155928,0.0,0.0,0.0,1.362793127557495,2.0855524088472737,1.53457661579383,1.2742748980829184,2.117869486134721,1.44968645548271,1.3167402352949809,31,31.0
CSO-9-4A-NSARPA,-0.8060429331332454,-0.3432775484342387,-0.28444585591102417,0.0,-0.27007916717163555,-0.6834755719626144,0.0,-0.25002191799599327,0.0,-0.34426217743423276,-0.27816710907198144,-0.3283557361201041,0.0,-0.5318719827649294,0.0,0.0,11,11.0
CSO-9-4A-SLOCA,-1.2312932352695807,-0.4576562280975492,0.0,-0.7047361961586421,0.0,-1.3814914793006705,0.0,-0.4208768498128264,0.0,0.0,-0.8171118314177985,-0.46934312873344275,-0.40013602066843745,0.0,-0.5868599431732646,-0.6504950873677878,8,8.0
CSO-9-4A-YVDITR,1.3290636105037266,0.6245831069931174,0.0,0.41979284477519196,0.0,1.29922075040251,0.2822938308570254,0.334248740971162,0.0,0.0,0.6335286135378134,0.0,0.23810169150439897,0.0,0.9433479932212806,0.7758188172337748,22,22.0
