subject,re_T6W40,pe_T6W40,l2_T6W40,l3_T6W40,lcc_T6W40,y_true,y_pred
CSO-15-8A-VBMABR,-0.5077924242968589,0.12586260585624628,-0.03149981411953866,-0.08497339922654037,0.04154103848998415,11,7.647133627940291
CSO-15-8B-KEPOGO,0.07144080452175455,-0.41810513018890605,-1.0547555969233549,0.05705483876799914,-0.13110737403103753,5,6.6285231633834565
CSO-15-9B-ALRIHE,0.14966294644911943,0.09879444310383072,-0.031109181647122175,0.6683071216024519,0.03696034729757545,7,9.026611298042855
CSO-15-9B-AMSAGO,0.15607437186155776,0.10882514522337002,-0.04670181371406932,-0.15214053343186487,0.01487589236669721,11,8.184928683542688
CSO-15-9B-JCAPA,0.1680829123616737,0.11034313193796466,-0.09492377464575301,-0.12293471185924595,0.06840437628451672,9,8.232967555316154
CSO-15-9B-KSBEJA,-0.017727307581221284,0.12833955823646337,0.21099232269961846,0.711316608180416,0.005948792865469324,11,9.142865595637753
CSO-15-9B-RMCHLU,0.13776150859425296,-0.6777019344315866,0.12339315902764772,-0.28610941694852426,0.029050159860489425,7,7.430389097339279
CSO-15-9B-SJAGRO,-0.13526198818379914,0.08017913950273627,-0.021825748208796226,0.5848506195252141,-0.48204704493199235,7,8.129890598940364
CSO-16-10A-JEGAHE,0.026505938148127663,0.13798848787118187,-0.025259507172910034,-0.1402303467668322,0.04307160793169319,5,8.146071801248258
CSO-16-10A-MSACO,0.181161101693532,0.1361807155790297,-0.035802910685828165,-0.18609246693450016,-0.0025407754494237928,9,8.196901285439807
CSO-16-10A-SARI,-0.5513356023404883,0.08581141234566125,-0.03920663596428094,0.5501889340071153,0.04868919995963184,7,8.19814292924464
CSO-16-10A-SMOUT,0.13216988412115896,0.08167381481406333,-0.03092709474511171,0.3809196669943582,0.00021903503257888492,8,8.668050927454047
CSO-16-10A-YKMUJO,0.11338145301586684,0.14947045136411918,-0.027514457658293884,-0.13790342372024958,-0.034064385709670617,7,8.167365258528774
CSO-16-10B-JESUGU,-0.05368275322143949,0.09725783585047777,-0.0537306507705856,-0.1536290912923885,-0.12002110367519009,6,7.820189858127873
CSO-16-10B-LTVIFA,0.13523729999121853,0.09294943801144652,-0.09250360302881983,-0.10230651892788144,-0.7296745131802612,7,7.407697724102704
CSO-16-10B-VVILI,0.15782095654812922,0.13562944480843994,0.2545376393426136,-0.01780139133777353,0.04271492095205929,11,8.676897191550463
CSO-16-10C-ACALGU,0.13090480204597707,0.1423308153445839,-0.04371113414053218,-0.1483071036090074,0.06954900498358964,12,8.25476200586161
CSO-16-10C-MAVAVE,0.17483760186932618,0.13913240171971614,-0.02825537426629795,-0.17738727154465486,-0.07368688230660386,9,8.138636096708483
CSO-16-11A-JAVABO,0.1576197597810596,0.13823772976859688,-0.058506668702692124,-0.17690130467702428,0.06706884464784976,7,8.231513982054786
CSO-16-11A-JDMUVA,0.2258385764492516,0.10073326425424357,0.010851990309653893,0.8504430088942849,0.040083318347920456,15,9.331945779492353
CSO-16-11A-VZAOR,0.1916469767605926,0.0824967408513383,-0.027209532859595528,0.6580410229740535,-0.2602044790112014,9,8.748766349952186
CSO-16-11B-KRORE,0.03773646119372028,0.10245018239042408,-0.005067019158416915,0.7499144807316912,0.11254701997745689,10,9.101576746371878
CSO-16-11B-LLOZA,0.17394482437045927,0.08880945644764511,-0.0450079528133778,0.4835771917900957,-0.17929634706292763,9,8.626022793968891
CSO-16-11B-YAROMO,0.18743703963141745,-0.2669888708197694,0.13741869847654853,0.7711835084419344,-0.14978380937267838,11,8.783262187594449
CSO-16-9A-JALEMO,0.22761397685093046,0.08634514896506353,-0.030043764934640657,0.8874522459736117,0.1827306367540071,13,9.458093864845974
CSO-16-9A-JPROSO,0.12574645980954208,0.09273884584430184,-0.03369158563903346,0.4289184698104711,-0.1838564518708677,8,8.533851359191411
CSO-16-9A-JSMAGU,0.1302343173377152,0.17367861750673302,-0.006318938322292746,-0.13668913283772569,0.06045059557798738,12,8.325351080499418
CSO-16-9B-SJPAJI,0.13411082394469623,0.1300271389023593,-0.04223487417642883,-0.15238387214559548,0.07140627527760117,10,8.24492111303963
CSO-17-10A-YVGOCA,0.14068357013958702,0.15226027464070796,0.2739522356245936,-0.13850808563997216,0.05763061318769103,12,8.590014229189608
CSO-17-10B-EHECO,0.07793864394194021,0.11181481338128249,-0.02952864234312156,0.8113958147584744,0.125927175326423,8,9.201543426302003
CSO-17-10B-YCQUVE,0.05560586323291101,-0.6114597402683796,0.13538142568633119,-0.14659256624464637,0.044088560837443266,8,7.581019164480656
CSO-17-11A-DJAPA,0.11130216524306569,0.0902422715821849,-0.01981730976477307,0.3883175458468381,0.08008140074949102,9,8.754121694893806
CSO-17-11A-JDAMO,0.032612688745238594,0.14039246856903081,-0.05024647145102866,-0.14865264012399915,0.07009674611969198,8,8.148198413095932
CSO-17-11A-NPAHE,0.20262323915419553,0.11144863121199945,-0.02484138811232142,0.20284353382256293,0.011515467420478412,11,8.60758510473391
CSO-17-11A-RLPAIG,0.10178547376117672,-0.6874775292671518,0.13925873504441674,-0.16175750176104275,0.05402297568800443,6,7.549827774702403
CSO-17-11A-SPUVA,-0.08021606969393226,0.1591717920523837,-0.012348304715710301,-0.4754166759770802,-0.04910119116994144,9,7.646085171732722
CSO-17-11B-CDBEBU,0.2084441060636855,0.08013812855674864,-0.03093211974419191,0.4239173337964842,-0.0040800697149511265,7,8.781483000194774
CSO-17-11C-JDAAG,-0.051073719791330074,0.13026517835018375,-0.04473834241988846,-0.11722097234939417,-0.17376167790290642,7,7.847466087123664
CSO-17-11C-MAPAMA,0.14580429056584396,0.1396411700184501,-0.025342089083573348,-0.1840206521010471,0.06516586303398526,8,8.245244203670659
CSO-17-11C-MCAAG,0.11191141085447313,0.13216965638174308,-0.02302689709086625,-0.142762089982717,0.06383677411932782,7,8.24612447551896
CSO-17-11C-SARJA,0.16029245682323656,0.14197482435746483,0.032493818887457636,-0.14590447398375495,0.06842491006688954,10,8.36127715738829
CSO-18-11A-ADBAHO,0.1735044409995073,0.09583704977150607,-0.023898781018504373,0.44235836124731387,-0.18575273242110546,8,8.606043959815715
CSO-18-11B-YLLRE,0.10707461295318096,0.09452941312306107,-0.031676185661582694,0.37368129333333217,0.025555670562048983,7,8.673160425547039
CSO-18-9B-MAMOLO,-0.13673703342938043,-0.6079020824891997,0.1354585458941271,-0.5189066303638511,0.03690585118052416,8,7.012814272029217
CSO-8-3A-AIPRBR,0.030192783149520678,0.16967094481470205,-0.061283089630562324,-0.15697683291385078,0.024112333945892586,8,8.109711760602702
CSO-8-3A-DAPAVA,-0.2431025663006167,-0.6653905621567145,0.10342396916219607,-0.27121189577069177,-0.055731070133665524,5,6.971983496037505
CSO-8-3A-KVPECO,0.042889257345135136,-0.5426430144669481,-0.8663332181119348,-0.1332590850725627,0.04005855892002252,8,6.644708119850714
CSO-8-4A-ARAGR,0.0817402745690834,-0.3144018395535941,0.13678434493863403,0.7127280813039868,0.10923022812155722,9,8.830076710616664
CSO-8-4A-JRAAR,-1.2071358846261058,0.16067244279413165,-0.030616222529243217,-0.2790529242528551,-0.03184713612229372,4,6.716015896500635
CSO-9-2A-EXMOCO,-0.3965762976263213,0.16050978065160473,-0.0978260171586113,-0.23771449480714607,-0.08760521560714053,2,7.444783376689386
CSO-9-4A-AGAPE,0.16338761248879619,0.182977130363261,0.20629663275015914,-0.14424755566899516,0.06743634366914229,9,8.579845784839362
CSO-9-4A-DKVIMO,0.023088785501981277,0.1444282839092888,-0.07451132526774189,-0.1413917159152271,-0.05594657332573613,7,7.999663076139563
CSO-9-4A-DSMOMU,0.13285892709692412,0.10434697191156586,0.012276356859340178,0.8785239267874004,0.19930406371132586,12,9.431305867603559
CSO-9-4A-DVGATO,0.02752587255769652,0.14130290721379632,-0.024081232402094796,-0.1342495073102066,0.04078479814371053,7,8.1552784594399
CSO-9-4A-EGCAMO,-0.15170737149397304,-0.707257204644702,0.08599030733824486,-0.4759397508905633,-0.05358449392192678,5,6.801497107624081
CSO-9-4A-FAGIGA,0.13952559243815943,-0.22055859448392698,0.17207897375164577,0.7359443604202301,0.09317978916669797,9,9.024165742529807
CSO-9-4A-GSBRCO,-0.42237830951709004,0.16449754955280108,-0.020273305538605804,-0.3282316699011213,0.017176520122630438,9,7.514786405955617
CSO-9-4A-KEMOCO,-0.10331051915591659,0.17135931125162118,-0.08388300910520434,-0.33379518786740664,-0.05630346633911652,6,7.698062750020977
CSO-9-4A-LCOMO,0.15108599290159175,0.17033204113908199,0.25098124455079734,-0.1230095367210383,0.0559324344091216,10,8.609317797516555
CSO-9-4A-MLORO,-0.40812628577684923,0.16515170598123025,-0.0886855719810382,-0.4265438082065912,-0.07820234580522284,5,7.2675893154485305
CSO-9-4A-MPAME,0.004471159664746382,0.0883988704889819,-0.01825062004937776,0.5766052156315228,0.013466257294316344,11,8.768686504267194
CSO-9-4A-NSARPA,0.1560975725472169,0.1559963295707808,-0.024956506313237134,-0.14587883776420285,0.06811632807595251,8,8.313370507353508
CSO-9-4A-SLOCA,-0.43056454515761344,0.16222035933996756,-0.08730771876871075,-0.36546360480168383,-0.08600692537151139,6,7.296873186477452
CSO-9-4A-YVDITR,-0.16375899967538649,0.17253879035569253,-0.02048931437206844,-0.30157884042903377,0.03210082471779206,9,7.822808081833995
